text,gender
            urlLink    The cool blow spout on Espanola island&nbsp; urlLink            ,female
"           I have nothing interesting to say, I'm just another corporate stooge, ticking away the moments that make up a dull day. Fritter and waste the hours in an offhand way. Even when I plagarize I'm boring. To improve the illusion of living the rebel's life, I just bought a big ass motorcycle and I'm looking for a leather jacket with a reflective dominatrix on the bag. My thrill-seeking hobbies include home improvement, reading, watching movies on my HDTV, and telling the neighborhood kids to get off my lawn.   My five year aniverary with LexisNexis is rolling around, and with it a fierce urge to withdraw my 401k and head to Vegas for some high stakes blackjack. I've sent instructions to a hit man to take me out if I'm still here five years from now.  Do yourselves a favor and don't bookmark this site (how in the f**k did you find it in the first place?)            ",male
"                 Stars play Detroit tonight.....*prays*.....oh man it would be soooo freakin cool if we beat them, but i'm not going to get my hopes up.  Nothing really happened at school today.  Me and Lauren made jokes about small feet and guys.  it was really amusing.  We also thought of the most perfect all male cast for a movie.  There were alot of winners.  More news on the short pale blonde kid, contrary to what we thought at lunch we later discovered that he was NOT WEARING white socks with slip on sandals.  But he was wearing the ugly jacket AND a dirty white shirt.  But his jeans were nice.  I hope a braver girl than i chooses to tell this kid the problems with his wardrobe......but until then Me and Lauren will discuss his clothing flaws, lol!   Can't wait until the Coppell vs. Jesuit game, it'll be awesome!!!!  Emily (my friend from the Stars games) is coming and this time she'll have to represent for Coppell!   She bet me $100 bucks the other day that i would marry a Niko Kapanen look-alike on an ice rink and name my first kid Niko.  It was really funny.  hmmm i really have nothing else to say...  4 days until the stars game with Britty and Jess AND 3 days until the Coppell vs. Jesuit game!!!!!!!!  Whats that cheer we like to hear? Go Niko go Niko go! (or you could put Dallas in there.....whatever.)  Cheers, ~~~Taylor~~~               ",female
"             Martha Stewart.  AOL/TimeWarner.  Insider trading scandals have become all too commonplace in the business world these days and a recent trade in Major League baseball may just be the most unethical of them all.  It has long been an unwritten rule that teams not trade players within their own division; but Chicago and Pittsburgh chose to ignore that rule when the Pirates sent Kenny Lofton, Aramis Ramirez, and Randall Simon(all starters) to the Cubs for a few minor league no-names.  This apalling trade has resulted in the Cubs making it to the N. L. Championship series, leaving more honest teams (e.g. Cardinals) home for the playoffs.  Add the fact that Cubs manager Dusty Baker was found guilty of tax evasion last year and you have pretty solid evidence that the Chicago Cubs are nothing but a fraud.  In the business world, the CEO's of fraudulant companies are sent to prison and must pay a hefty fine.  I understand that this is only baseball, so the following are my proposals to remedy this situation. 1) Since the Pirates and Cubs like one another so much, merge the two teams and call them the Chigittsburgh Cubirates.  2)  The Cubs must forfeit all games following the trade, allowing the St. Louis Cardinals to take their place in the playoffs. 3)  Eliminate both the Cubs and Pirates, sending Mark Prior (Pryor?), Kerry Wood and Moises Alou to the Cardinals and moving all others to the Memphis Chicks AAA Team.  Thank you and GO CARDS!!!!!next year.             ",male
"           Probably not. Don't go postal about it. There's something so great about being single.  Freedom!!!  Just think of always telling someone where you're going or find yourself in a position of guilt and not knowing why.  Anyway, I just joined a new group in yahoo called  urlLink Goto Bed . It's not a really good group but I'm thinking if I ever wanna go barhopping, I'd at least have one destination in mind. Lookit thru. It's so like a website rather than a group. Just thought you might wanna do some editing in the group if you see how they made it.         ",male
"       yoz supp ppl??? todayz........ another day (SSDD) =) i woke up at 10:30 when im supposed to meet for badminton at like 9:30???( SHIT!) n i tot... oh well! plop! dropped back on the bed, you see cuz i slept at 4 am chatting for hrs straight wif cat n ant...... n jus when i tot i could sleep at 2 am..... my TOOPID jie jie cat had to type this Q... ---> how do you noe when a guy likes a gal??? what a Q to ask at....... 2 am?!?!?! den i try to answer but was like everi point i make is irrelevant, lol ant also dunno wad to say so we talk bout songs till 4!!! siao rite.....?  &nbsp;  den afta dat, i decided to wake up n msg ppl... to think got ppl also like moi oversleep!!!!! n its none other den....... MEW MEW lol guess hu? so i plan to go watch moovie with the badminton ppl at 2 pm, n since yio chu kang sooooo farrrr (i see the horizon......) we the oversleepers&nbsp;decide to meet at city hall before proceedin to PS. 'meet at 12' said my jie jie... guess wad time she come??? 1 pm... soooooooooooooo EARLY, i even got time to buy some biscuits to eat(which i cannot finish), give directions to esplanade to an indonesian , n sleep on&nbsp;a wall which was...... SO comfortable =) finally that bad jie jie happily walked&nbsp;outa the train station when im half-bored to death(reason she was late??? eatin maggie mee...) ... den we go drink tao hui jui n she bring me to the secret hideout whr she get her bishoujo stuff!!!!! n in the end, we late again.... but those playin badminton were later..... wtf they doin sia??? we play a few music games which i TOTALLY SUCKED at (first stage my hands tied to my feet liao) den i heard EUNICE play the piano! wah seh like listening to heaven's tune =) no exaggeration sia, so i get all the class to listen to her play =) eunice shifu qing duo duo zhi jiao! nxt time play more for mi to listen k?? the moovie wasnt&nbsp;THAT scary.... but eunice n inez were like....ARRRRRRR!!!!!!(i tot i saw a ghost with a bagface) cuz the whole show she stuck the bag onto her face..... n ant n ridz were tryin to scare her, i tried to pry her bag off her face but to no avail. &nbsp; after the movie we loiter around ps for awhile den some ppl went off first leavin yaoguang, inez, cat n moi to eat, inez n cat were killin me sayin i look like ah pek... the bad jie jie dun help moi..... waaaaaaa :'( yaoguang.... still as usual so cuteeeee&nbsp;n nice to pinch =)!! den we went lookin&nbsp;at phones n went home lor.... tadadada  &nbsp; ~~~END~~~ &nbsp; the night pierces the blue sky bringing loneliness to my heart once more... &nbsp;  &nbsp;          ",male
"             I've got my own blog to play with.  If anyone cares, they can read that.  And I like to think of my profile as rather amusing too.  Surefolks could post day-to-day events.  We could also do current political happenings, scientific discoverires, and ethics (i.e. cloning: evil or helpful).  This blog could be a form for hot debate!  I'll be working with 2-year-olds, so maybe I'll ask them how babies are made, or somehting funny.    Really, the only people on this blog are the Usual Suspects and Rick, with occasional visits from Maria.  Erik had a temporary fling, but I reckon there ain't gonna be no more folks on this-here blogoferous.  So...whatever.  Go crazy.  Help yourself.  P.S. I was channel-flipping this morning and I came across a Christian channl show.  It was like 'Jesus knocks at your heart which is your house and if you open up, he'll come inside and Jesus will be in your heart which is your house and so don't be mean, but read the Bible everyday and don't crap in your neighbor's mailbox and don't try and copulate with you dooooggg....'....  It was unbelievably funny.          ",male
"       Hey...  yAwNz...tired...:0, can't conc enuf to do work....  today was rather uneventful...lessons struggled to stay awake coz i aint feeling well...then after school went to do this survey on HCL...my mother completing her section now lolloolo....i cant believe i nearly fell asleep in aep...i was juz nodding off, and i drew a picture while half asleep and when i realised what i did i got a shock! Its like the picture materialised from the air liddat lololololll...  Mrs Tay helped me alot with the concept today, yay finally got a betta one oredy, working towards it.....but haiz...so much to do!!! Not only art...then i sooooo tired.....i need coffee....but i burped oredy can taste the bile...yux...dun feel like drinking anyhing else...shuld i go for choir tomolo...not feeling too gd...feel like staying at home tomolo but missing school can kill one.... HAIZ... i wanna gd sleep!!!  HOW???? I wish i can buy several hours worth of gd sleep...yeah i can dream on...lol how ironic.         ",male
"           She says to me that she doesn't really know herself, and that is her problem. Yes. I can see that being a problem. Not knowing who you are or what you want or even what you like. Those can be some pretty big obstacles sometimes.   But really. How many people out there really know themselves? I don't know who I am. I know what I'm not. I'm not skungy hotel rooms and cheap thrills. I'm not a fighter and I'm not someone to hold a grudge. I'm not really anything at the moment, and I suppose that is depressing to some degree. I don't know. I'm just rambling, so I will leave. Do you know who you are?   how the heck did my room get so messy?          ",male
"           i was fired yesterday. after having worked like a dog for five years for $8.50 an hour at a company that rhymes with darns & coble and pretty much arbitrarily denied a raise the last time we had performance reviews, i was told to come into the office 'before i started my day' by my fucking fucktastic fuck of a manager and told to go home. i will not get into the reasons why, exactly, but she is a new manager in a long line of them and she is the most passive-aggressive non-management material manager i have ever encountered. and has had it in for me and pretty much all of the existing staff that doesn't fit the kiss-her-ass-tremble-before-her mold ever since she started there. yeah. so i'm feeling fucking great today.      two days before thanksgiving. and the first time that she openly threatened my job was a day before my birthday, which she POINTED OUT when she called me in the office.      i have no idea what happens next. i don't really think that it's even hit me yet; i tend to measure situations like this in whether or not i have cried. and i cried a little last night. but mostly i drank. did the stupid thing and spent my last feasible cash on johnnie walker black. this morning i called unemployment  and now have an application in process. i also have one more check coming and people whose couches i could crash on/shoulders i could cry on or pummel, and i have my ass that i could sell on street corners, i guess.      but goddamn.     what the fuck happens now?     soundtrack: cex, 'my head'           (out.)      i am so afraid.          ",female
"       This guy sat next to me on the bus all the way back from Changi Airport where I went to meet Claudia for dinner. He sat really really close to me, legs against mine; hand practically on my thigh.&nbsp;I got off at my stop and he follows me all the way thru' the dimly lit void deck to my lift-landing, and then starts talking to me then, saying that he's a sports therapist and notices that I have tight muscles that he can do something about.  &nbsp; He gave me his number, and told me to call him. He lives in my block, or at least, in my cluster of blocks. Is reasonably OK looking, speaks OK english, sounds educated, and was friendly and all, looks like he's in his early 30s at most, but I don't know, I get a funny feeling about him...&nbsp; &nbsp; Then again, he may be for real... and I might just be jumping the gun thinking he was hitting on me. I mean, I'm seriously not the&nbsp;pretty thing&nbsp;that gets hit on tho' I do get my share of wierdoes trying to get up my skirt.&nbsp;Perhaps I looked particularly nice today, or particularly vulnerable and open to being misled. I don't know... I'm in a strange mood, feeling rather down, rather spaced out too, coz I'm running a flu and am on sleep-inducing&nbsp;medication.&nbsp; &nbsp; Getting burnt too many times... I should know better but in the face of such things, I tend to not be the strong, assertive woman people think me to be. Such things prey on my insecurities, and as much as I know I should tell him to fuck off, I end up being nice and sweet, acting like a complete idiot when alarm bells are going off in my head.          ",female
"                 First off, I want to thank Rob for calling me.  I got your message, but will try to call you tomorrow during the day when I am not half asleep and while I'm home.  Secondly, I will also try to call Den, since I owe him a call from about 2 weeks ago.  And fyi, I am doing ok in terms of recovery from the accident.  My only ailments now are going to be my funds due to having to purchase a new vehicle and increasing auto insurance.  I'm still on a 3x a week schedule at the good ol' chiropractor to heal my whiplash and soreness in my neck.  Other than that, I think everything is ok, and hopefully will stay that way...  I had my first meeting of my other class tonite.  Borrrrrrrrrrrrring.  We had a 4 minute break, but he kept us for 5 minutes after the scheduled meeting time.  He seems like a nice guy, but he lectured at us the entire night.  No interaction as far as discussions go.  There are only 5 people in the class too.  We don't meet next week because he's going to Michigan to apply for a position over there.  So I guess I won't be working with him next semester.  In other news, I'm unwillingly embracing the next storm heading our way.  The only reason being that I don't want to drive my dad's car in the snow/ice to school for one class.  It's not worth it, especially since my driving wreck a week ago...My job is fucking horrible.  My boss is annoying and the customers are obviously annoying, but the routine is unbearable.  I graduated school with a degree in communication and certification to teach grades K-8.  The only thing remotely concerned with either of those is talking at work.  I don't listen to most of my coworkers because they are ignorant(except for a few, one being Kim's mother, of course.)  What made it worse was that last Tuesday, I talked with the 7 other people in my class, and they all have at least a decent job, and it has something to do with comm.  The only thing I have applied for is a job with the nba, but I have no PR experience, so the odds of me actually being hired are slim.  I'm gonna see if my classmates can get me an in or something or give me advice.    Due to the whole accident, our vacation plans are probably nixed.  I need to buy a new vehicle, and I mean new, because I don't want a car that will simply hold me over to my next one.  I'm just going to invest in something I like and work simply to pay for it and insurance.  I'm aiming for a Jeep Wrangler, and hope to bring one home within the next two weeks.               ",male
       Things to do today:  Finish buddhism final and turn it in! Visit Rick at Music Hall Renew my locker/practice rooms Turn in the bass trombone Practice Pack music to take home Figure out a way to fix trombone case so it doesn't fall apart on the airplane Turn in other lifeguard aps Find camera Pack for home! Find plane ticket (oops) Sleep          ,female
       Humm.         ,female
"        Italics added   'William Shatner's ex-wife has sued him for breach of contract over breeding privileges of three American saddlebred stallions. . . .   ''Mr. Shatner's offer to provide semen from the three stallions in question  in frozen form is unacceptable  to Ms. Lafferty,' says the lawsuit, filed in late April in Woodford County Circuit Court. 'Potential buyers of the breeding privileges  do not want the semen in frozen format. ''      ",male
       Jumper991: have you seen barbie naked? COOLGAL805: yes and shes pretty unstable Jumper991: huh COOLGAL805: meaning her boobs are unproportionate and shed tobble over if i wasnt standing her up Jumper991: so would i Jumper991: ! COOLGAL805: no cuz u dont topple over ever...!!!! COOLGAL805: ever ever ever Jumper991: have you met me! COOLGAL805: well its nt cuz of ur boob weight its cuz of ur clumsinness and cute skipping and evil booing hops! COOLGAL805: and then u just trip! Jumper991: evil booing hops? COOLGAL805: wen u scurry to boo us and then trip Jumper991: scurry? COOLGAL805: like a mouse COOLGAL805: in a mayhs?! COOLGAL805: hha Jumper991: maze COOLGAL805: i kno but i was making a mayhs joke! Jumper991: fag COOLGAL805: hey im tired COOLGAL805: i can be afag at 12 at nite Jumper991: its not 12! COOLGAL805: wut time is it?? Jumper991: 11 COOLGAL805: oh my god i just gained an hour of my life...wut do i do with it? Jumper991: study! COOLGAL805: oh yeah in 15 minutes1 Jumper991: who am i to tell you to study Coolgal805: dick cheney  Jumper991: WHAT! Coolgal805: first name that popped into m head  Jumper991: why were you thinking about dick! Coolgal805: cuz i ws thinking of al gore cuz hes a whore and then dick cheney the vp so it all works out  Jumper991: why were you thinking of al gore! Coolgal805: some things u just cant explaine  Coolgal805: no i need to know they called my phone and im figuring cherry hill cuz of 856  Jumper991: dont know Coolgal805: but who cud it be?  Jumper991: dick cheney? Coolgal805: he doesnt live in cherry hill retard!          ,female
"              A Modest Retort to Allison's Preposterous Blog.    As much as I can't wait to hear the laughs as Allison's poor little future son walks down the street in his frilly pink frock, and as much as I generally oppose stereotypes of any kind, pink is not a colour for a man! May I point your attention to the episode of Friends with Ross and his pink (sorry, 'salmon') shirt, and the social stigma that was placed on him for it? Despite the ever so 'Macho' Randy Savage's frequent adornment in a very nice neon shade of pink, pink is simply not a masculine colour, nor will it ever be!  Do we need to 'end the narrow minded view of this classic colour', as Allison so nobly is attempting? I say HELL NO!!!!  Keep pink as a gender stereotyped colour! Do we need to allow men to wear skirts, as well, without being tormented and ridiculed? Are men going to start wearing frilly lace panties next? What about lipstick, makeup and bras? Being a girl has few advantages, and one of them is the freedom to wear as much pink as you like! Do we want to give this right away? HELL NO! My father doesn't wear pink, and I'm proud of it!  As a wise person on Miami Vice once said 'real men don't wear pink, and when they do, they pack a gun!'   PS: If your father can't even stand up to Jan to stop the pink and mauve from invading his room, how could he kick my dad's ass?  I think its clear that my dad could kick your dads ass any day of the week!!!          ",female
